bhk,propertytype,location,sqft,pricepersqft,totalprice
3,Flat,Raipur,1100.0,4077,3800000
3,Flat,Raipur,1030.0,2353,7500000
3,Flat,Raipur,1522.0,3938,4600000
3,House,Raipur,1800.0,4800,6100000
2,House,Raipur,1200.0,4787,7000000
2,Flat,Raipur,736.0,3025,2800000
2,House,Raipur,600.0,3333,2650000
2,Flat,Raipur,765.0,4132,1800000
3,Flat,Raipur,965.0,3446,3800000
2,House,Raipur,750.0,4588,3600000
3,Flat,Raipur,862.0,2616,5500000
3,Flat,Raipur,1818.0,4583,5500000
3,Villa,Raipur,1500.0,5000,5000000
3,House,Raipur,1210.0,4222,5000000
3,Flat,Raipur,1509.0,3600,5200000
2,House,Raipur,750.0,4878,3900000
2,Flat,Raipur,860.0,3067,2250000
2,Flat,Raipur,1200.0,3000,5500000
2,House,Raipur,1500.0,6190,7500000
2,House,Raipur,900.0,2561,3800000
3,House,Raipur,1000.0,4471,4500000
2,Flat,Raipur,902.0,2336,4400000
2,Flat,Raipur,815.0,3899,2500000
2,Flat,Raipur,1020.0,3514,3060000
2,Flat,Raipur,1050.0,2667,6500000
2,Flat,Raipur,785.0,4124,2010000
3,Flat,Raipur,1800.0,5500,7000000
2,Flat,Raipur,650.0,3467,3800000
2,Flat,Raipur,1070.0,2883,2500000
2,Flat,Raipur,550.0,3571,1800000
3,Flat,Raipur,1415.0,3036,5000000
3,Flat,Raipur,1590.0,3455,6200000
3,Flat,Raipur,1280.0,2792,6500000
2,Flat,Raipur,850.0,3000,3200000
2,Flat,Raipur,1200.0,3150,3200000
3,House,Raipur,970.0,3616,4000000
3,House,Raipur,1800.0,4040,9900000
3,House,Raipur,1500.0,2551,5200000
3,Flat,Raipur,1138.0,3049,4100000
3,House,Raipur,420.0,3763,3000000
2,Flat,Raipur,1054.0,4645,3200000
3,Flat,Raipur,1080.0,5117,3800000
2,Flat,Raipur,967.0,4327,2700000
2,House,Raipur,1000.0,5000,3000000
2,Flat,Raipur,635.0,3400,2000000
2,Villa,Raipur,885.0,3000,3200000
2,Flat,Raipur,990.0,2400,4000000
2,Flat,Raipur,1176.0,4324,3000000
2,Flat,Raipur,800.0,3864,2500000
2,Flat,Raipur,930.0,4000,3500000
3,Flat,Raipur,1368.0,3055,7000000
2,House,Raipur,624.0,2236,2700000
2,Flat,Raipur,800.0,3368,4000000
3,House,Raipur,957.0,1875,3400000
2,House,Raipur,500.0,4103,1500000
3,House,Raipur,1250.0,1643,3000000
3,House,Raipur,1850.0,4231,8000000
3,House,Raipur,2200.0,1920,8500000
2,House,Raipur,1000.0,4044,4000000
2,Flat,Raipur,750.0,500,2500000
3,Flat,Raipur,1473.0,3200,4500000
2,Flat,Raipur,700.0,3000,1650000
2,House,Raipur,950.0,3000,3200000
2,Flat,Raipur,800.0,1250,1500000
3,Flat,Raipur,1828.0,3636,7500000
2,Flat,Raipur,487.0,3286,800000
3,House,Raipur,1500.0,4091,5500000
2,Flat,Raipur,1250.0,3225,2400000
2,House,Raipur,915.0,8000,3700000
2,Flat,Raipur,1000.0,3034,550000
2,Flat,Raipur,1125.0,5300,3600000
2,House,Raipur,800.0,2947,2400000
3,House,Raipur,600.0,3989,3600000
2,Flat,Raipur,1900.0,3333,2500000
2,Flat,Raipur,1100.0,2308,4000000
2,Flat,Raipur,700.0,4417,2300000
2,House,Raipur,1000.0,2484,4500000
2,House,Raipur,850.0,10000,3229999
2,Flat,Raipur,795.0,5933,2000000
3,House,Raipur,1500.0,2500,20000000
3,Flat,Raipur,1615.0,4135,4900000
3,House,Raipur,1925.0,3200,10200000
2,Flat,Raipur,685.0,2370,2490000
2,House,Raipur,752.0,3139,3000000
2,Flat,Raipur,750.0,1929,2500000
3,Flat,Raipur,1000.0,2007,3000000
3,House,Raipur,1200.0,3667,5300000
3,House,Raipur,1610.0,4225,4000000
2,House,Raipur,1000.0,3812,11000000
3,House,Raipur,1500.0,3061,8900000
3,Flat,Raipur,1200.0,5769,3000000
2,Flat,Raipur,1040.0,3722,3750000
3,Flat,Raipur,1330.0,4828,5500000
2,Flat,Raipur,1180.0,3883,4000000
2,Flat,Raipur,625.0,3155,1600000
2,Flat,Raipur,1000.0,4397,3500000
3,Flat,Raipur,1400.0,4000,2700000
3,Flat,Raipur,1180.0,4145,2400000
2,Flat,Raipur,600.0,1437,2200000
2,Flat,Raipur,750.0,3519,4500000
3,Flat,Raipur,1300.0,17857,6500000
2,Flat,Raipur,980.0,2320,3000000
3,House,Raipur,1780.0,2174,12000000
3,Flat,Raipur,1375.0,3017,4500000
3,Villa,Raipur,1690.0,5938,6700000
3,House,Raipur,1450.0,3385,7000000
2,Flat,Raipur,721.0,2727,2800000
2,House,Raipur,840.0,3238,2650000
3,House,Raipur,900.0,3238,5100000
2,House,Raipur,1125.0,3700,4500000
2,Flat,Raipur,965.0,3391,4000000
2,Flat,Raipur,487.0,3889,700000
2,Flat,Raipur,1080.0,2161,3800000
2,House,Raipur,1145.62,4615,5600000
2,Flat,Raipur,1145.62,3333,2000000
3,Flat,Ranchi,1280.0,4730,7000000
3,Flat,Ranchi,1845.0,4599,8490000
2,Flat,Ranchi,975.0,7000,6830000
3,Flat,Ranchi,1425.0,5789,8250000
3,Flat,Ranchi,1450.0,4798,7500000
3,Flat,Ranchi,1459.0,3700,7000000
3,Flat,Ranchi,1410.0,5283,5220000
3,Flat,Ranchi,1486.0,5500,11200000
3,Flat,Ranchi,1600.0,3925,11000000
3,Flat,Ranchi,950.0,5634,5200000
3,Flat,Ranchi,1190.0,3959,10000000
3,Flat,Ranchi,1670.0,6489,13500000
3,Flat,Ranchi,1200.0,5660,5850000
3,Flat,Ranchi,1310.0,4348,8500000
3,Flat,Ranchi,1590.0,3333,9000000
3,Flat,Ranchi,1585.0,5784,6900000
2,Flat,Ranchi,600.0,4615,2000000
3,Flat,Ranchi,1600.0,5333,10100000
3,Flat,Ranchi,1300.0,3900,6000000
3,Flat,Ranchi,1425.0,9091,7600000
3,Flat,Ranchi,1359.0,6000,5300000
2,Flat,Ranchi,800.0,9124,10000000
3,Flat,Ranchi,1206.0,4982,7240000
3,Flat,Ranchi,1370.0,4444,12500000
3,Flat,Ranchi,1100.0,5500,6900000
3,Flat,Ranchi,1350.0,3904,6000000
3,Flat,Ranchi,1800.0,5263,11000000
3,Flat,Ranchi,1150.0,3647,4490000
2,Flat,Ranchi,750.0,6111,5000000
3,Flat,Ranchi,1645.0,3249,6000000
2,Flat,Ranchi,900.0,6170,5500000
3,Flat,Ranchi,1100.0,3455,4500000
2,Flat,Ranchi,750.0,4261,5800000
2,Flat,Ranchi,1100.0,5105,3800000
2,Flat,Ranchi,1150.0,5556,4900000
3,Flat,Ranchi,1567.0,4049,8000000
2,Flat,Ranchi,960.0,3254,5000000
3,Flat,Ranchi,1383.0,6753,6000000
3,Flat,Ranchi,1260.0,4155,4100000
3,Flat,Ranchi,1978.0,4157,13300000
2,Flat,Ranchi,1083.0,4400,4500000
3,Flat,Ranchi,1058.0,4000,5500000
3,Flat,Ranchi,1990.0,3790,8760000
3,Flat,Ranchi,1383.0,4000,5530000
3,Flat,Ranchi,1670.0,5000,6330000
3,Flat,Ranchi,1700.0,4900,6800000
3,Flat,Ranchi,1750.0,4800,8750000
3,Flat,Ranchi,1800.0,3500,8820000
3,Flat,Ranchi,1732.0,3500,8309999
3,House,Ranchi,1900.0,4198,6650000
3,Flat,Ranchi,1108.0,4419,3879999
3,Flat,Ranchi,1200.0,3490,5800000
3,Flat,Ranchi,1100.0,4000,5500000
2,Flat,Ranchi,1075.0,4091,4750000
3,Flat,Ranchi,1044.0,4444,4300000
3,Flat,Ranchi,1300.0,4457,5200000
2,Flat,Ranchi,900.0,4096,4500000
3,House,Ranchi,650.0,3757,4000000
3,Flat,Ranchi,1693.0,3333,7800000
3,Flat,Ranchi,1831.0,5068,7500000
3,Flat,Ranchi,900.0,3904,5200000
3,Flat,Ranchi,1350.0,4000,4500000
3,Flat,Ranchi,1350.0,4500,7500000
3,Flat,Ranchi,1380.0,3600,5700000
3,Flat,Ranchi,1072.0,4909,5360000
3,Flat,Ranchi,1200.0,4580,5630000
2,Flat,Ranchi,1200.0,5263,4500000
2,Flat,Ranchi,800.0,5821,5400000
2,Flat,Ranchi,910.0,2640,4210000
3,Flat,Ranchi,1330.0,4728,7000000
3,Flat,Ranchi,1298.0,5500,9000000
2,Flat,Ranchi,1000.0,4250,3300000
3,Flat,Ranchi,2115.0,5225,10000000
3,Flat,Ranchi,1885.0,4423,10900000
3,Flat,Ranchi,1080.0,4300,6800000
3,Flat,Ranchi,1560.0,3835,10900000
2,Flat,Ranchi,1040.0,4433,4600000
3,Flat,Ranchi,1530.0,4839,6580000
2,House,Ranchi,704.0,4015,2700000
3,Flat,Ranchi,1300.0,3173,6650000
3,Flat,Ranchi,1550.0,6894,7500000
3,Flat,Ranchi,1200.0,6591,5500000
2,Flat,Ranchi,876.0,3650,5000000
3,Flat,Ranchi,1680.0,4167,5330000
3,Flat,Ranchi,1520.0,7222,11100000
3,Flat,Ranchi,1593.0,3422,10500000
2,Flat,Ranchi,1000.0,4573,3650000
2,Flat,Ranchi,1200.0,3172,5000000
2,House,Ranchi,900.0,3724,6500000
3,Flat,Ranchi,1695.0,7663,5800000
3,Flat,Ranchi,659.0,5308,6000000
3,Flat,Ranchi,850.0,6693,3660000
2,Flat,Ranchi,894.0,6176,3329999
3,House,Ranchi,783.0,4262,6000000
3,Flat,Ranchi,1300.0,5475,6900000
3,Flat,Ranchi,1000.0,5058,8500000
3,Flat,Ranchi,1550.0,7200,10500000
3,Flat,Ranchi,1400.0,4913,6500000
3,Flat,Ranchi,1096.0,7500,7200000
3,Flat,Ranchi,1100.0,7599,6500000
3,Flat,Ranchi,1450.0,3667,9000000
2,Flat,Ranchi,916.0,4229,4500000
3,Flat,Ranchi,1250.0,4568,10500000
3,Flat,Ranchi,1645.0,6615,12500000
3,Flat,Ranchi,1350.0,4375,4950000
3,Flat,Ranchi,1670.0,4461,8500000
3,Flat,Ranchi,1350.0,3500,6400000
3,Flat,Ranchi,1285.0,3173,8500000
3,Flat,Ranchi,1480.0,3438,7000000
3,Flat,Ranchi,1345.0,3333,6000000
3,House,Ranchi,1800.0,3177,6300000
2,Flat,Ranchi,740.0,4813,3110000
3,Flat,Ranchi,1600.0,5424,5500000
3,Flat,Ranchi,2100.0,5143,7000000
2,Flat,Ranchi,800.0,4957,3050000
2,Flat,Ranchi,935.0,4615,4500000
3,Flat,Ranchi,1100.0,3622,7000000
3,Flat,Ranchi,1475.0,5363,8000000
3,Flat,Ranchi,1575.0,4737,8100000
2,Flat,Ranchi,1614.0,3174,8000000
3,Flat,Ranchi,1300.0,4857,6000000
3,Flat,Ranchi,1150.0,3571,5100000
3,Flat,Ranchi,1400.0,5520,8800000
2,Flat,Ranchi,950.0,3333,4500000
3,Flat,Ranchi,1465.0,4473,4650000
3,Flat,Ranchi,1750.0,3883,8500000
3,Flat,Ranchi,1300.0,3500,5000000
3,Flat,Ranchi,1050.0,4056,7700000
2,Flat,Ranchi,1000.0,6207,5000000
2,Flat,Ranchi,1006.0,3172,4500000
3,Flat,Ranchi,1545.0,4093,6000000
2,Flat,Ranchi,1000.0,4675,3500000
3,Flat,Ranchi,1537.0,4556,7300000
2,House,Ranchi,1450.0,2333,9000000
3,Flat,Ranchi,1545.0,3600,4900000
2,Flat,Ranchi,1075.0,3032,4400000
3,Flat,Ranchi,1925.0,3889,9000000
2,Flat,Ranchi,900.0,2500,4100000
2,House,Ranchi,750.0,5455,2100000
2,Flat,Ranchi,1000.0,3174,3600000
3,Flat,Ranchi,1385.0,4200,4200000
2,Flat,Ranchi,900.0,4044,3500000
3,House,Ranchi,12000.0,6720,30000000
3,Flat,Ranchi,1100.0,5143,6000000
3,Flat,Ranchi,1925.0,5185,6110000
2,Flat,Ranchi,1470.0,5208,6170000
3,Flat,Ranchi,2349.0,4727,9500000
3,Flat,Ranchi,1250.0,4365,11000000
3,Flat,Ranchi,1400.0,3750,7200000
3,Flat,Ranchi,1350.0,5217,7000000
2,House,Ranchi,1440.0,3636,7500000
2,Flat,Ranchi,1100.0,5254,5200000
3,Flat,Ranchi,1260.0,4902,5500000
2,Flat,Ranchi,800.0,5797,3000000
2,Flat,Ranchi,1150.0,3833,6000000
2,Flat,Ranchi,1000.0,2500,4000000
3,Flat,Ranchi,1675.0,5208,8800000
3,Flat,Ranchi,1428.0,4443,7000000
3,Flat,Ranchi,1035.0,4412,6000000
3,Flat,Ranchi,1200.0,4250,4600000
3,House,Ranchi,12000.0,4000,30000000
2,House,Ranchi,1440.0,5000,7500000
3,Flat,Ranchi,1463.0,4167,6500000
3,Flat,Ranchi,1700.0,4060,7500000
3,Flat,Ranchi,1600.0,3917,6800000
2,Flat,Ranchi,1125.0,3369,4500000
2,Flat,Ranchi,1100.0,4000,5500000
2,Flat,Ranchi,1200.0,4621,5000000
3,House,Ranchi,2340.0,4202,9500000
3,Flat,Ranchi,1200.0,5380,4700000
3,Flat,Ranchi,1395.0,2600,4700000
2,Flat,Ranchi,1000.0,3661,4000000
3,Flat,Ranchi,1331.0,5672,6150000
2,Flat,Ranchi,1140.0,3600,4790000
3,Flat,Ranchi,1580.0,5886,8500000
2,Flat,Ranchi,915.0,3467,2600000
2,Flat,Ranchi,915.0,4697,3350000
3,Flat,Ranchi,1289.0,5249,9500000
3,Flat,Ranchi,1310.0,3939,5400000
3,Flat,Ranchi,1665.0,3788,9800000
3,Flat,Ranchi,1500.0,3868,5200000
2,Flat,Ranchi,1107.0,4688,5200000
3,Flat,Ranchi,1326.0,4507,9500000
3,Flat,Ranchi,1925.0,3800,11000000
3,Flat,Ranchi,1550.0,3636,6500000
3,Flat,Ranchi,1452.0,3172,5500000
3,Flat,Ranchi,1215.0,6190,4700000
3,Flat,Ranchi,1280.0,3174,6000000
2,Flat,Ranchi,1065.0,3449,4800000
3,Flat,Ranchi,1300.0,3173,4940000
3,Flat,Ranchi,1430.0,5035,5200000
3,Flat,Ranchi,1425.0,4444,4520000
2,Flat,Ranchi,1050.0,11111,6500000
3,Flat,Ranchi,1320.0,4209,4190000
2,House,Ranchi,2870.0,4000,9900000
2,Flat,Ranchi,1100.0,3500,3490000
3,Flat,Ranchi,1120.0,5400,7100000
2,Flat,Ranchi,990.0,5100,4400000
3,Flat,Ranchi,1800.0,3359,20000000
3,Flat,Ranchi,1473.0,3704,6200000
3,Flat,Ranchi,1300.0,3684,5200000
2,Flat,Ranchi,1070.0,4412,3750000
3,Flat,Ranchi,1711.0,3744,8209999
2,Flat,Ranchi,1125.0,4127,6080000
3,Flat,Ranchi,1997.0,3111,10100000
3,Flat,Ranchi,1072.0,4334,5290000
2,Flat,Ranchi,1075.0,3724,5000000
2,Flat,Ranchi,800.0,5882,3500000
3,Flat,Ranchi,1360.0,2696,6000000
3,Flat,Ranchi,1600.0,4762,9000000
3,Flat,Ranchi,1150.0,4488,5200000
3,Flat,Ranchi,1575.0,4391,6500000
2,Flat,Ranchi,900.0,4714,2800000
3,Flat,Ranchi,1615.0,5337,7000000
2,Flat,Ranchi,974.0,6159,49000000
2,Flat,Ranchi,894.0,7200,3329999
2,Flat,Ranchi,850.0,3942,5000000
3,Flat,Ranchi,1210.0,6067,4300000
2,Flat,Ranchi,1050.0,4645,5000000
3,Flat,Ranchi,1426.0,3333,6400000
3,Flat,Ranchi,1480.0,6599,6850000
3,Flat,Ranchi,1485.0,3828,7000000
3,Flat,Ranchi,1218.0,3658,6500000
2,Flat,Ranchi,1169.0,3381,7200000
3,Flat,Ranchi,2200.0,4595,10800000
2,Flat,Ranchi,960.0,6250,4100000
3,Flat,Ranchi,1143.0,5185,12000000
3,Flat,Ranchi,1550.0,4006,7200000
2,Flat,Ranchi,1200.0,4231,5000000
3,Flat,Ranchi,1400.0,9967,11000000
3,Flat,Ranchi,1300.0,4247,7800000
3,Flat,Ranchi,1450.0,5273,5550000
3,Flat,Ranchi,1367.0,4566,5000000
3,Flat,Ranchi,1124.0,4400,3800000
3,Villa,Ranchi,1850.0,4269,8500000
3,Flat,Ranchi,1280.0,4161,8000000
3,Flat,Ranchi,1350.0,4000,7000000
2,Flat,Ranchi,1390.0,3850,5570000
3,Flat,Ranchi,1224.0,6762,5500000
3,Flat,Ranchi,2107.0,5000,21000000
3,Flat,Ranchi,1295.0,6071,5500000
2,Flat,Ranchi,1100.0,5068,5800000
2,Flat,Ranchi,950.0,5707,5000000
3,Flat,Ranchi,1250.0,4306,5500000
3,Flat,Ranchi,1300.0,5673,5550000
3,Flat,Ranchi,1251.0,5500,5700000
3,House,Ranchi,2500.0,4692,10000000
2,Flat,Ranchi,900.0,4172,3600000
3,Flat,Ranchi,1200.0,6757,9900000
2,Flat,Ranchi,1000.0,3981,5500000
3,Flat,Ranchi,1400.0,6015,8500000
3,Flat,Ranchi,1480.0,5000,7500000
3,Flat,Ranchi,1577.0,8806,9000000
3,Flat,Ranchi,1300.0,5100,8000000
3,Flat,Ranchi,1615.0,4583,12500000
3,Flat,Ranchi,1234.0,7810,7000000
2,Flat,Ranchi,1000.0,9091,5500000
3,Flat,Ranchi,1300.0,7599,6100000
3,Flat,Ranchi,1470.0,4000,6130000
3,Flat,Ranchi,1480.0,4706,10000000
2,Flat,Ranchi,1080.0,6818,4300000
2,Flat,Ranchi,850.0,4291,7200000
3,Flat,Ranchi,1540.0,4291,7700000
3,Flat,Ranchi,1022.0,4839,9000000
3,Flat,Ranchi,1400.0,3834,5500000
2,Flat,Ranchi,1000.0,6170,5100000
3,Flat,Ranchi,1130.0,5161,5500000
2,Flat,Ranchi,870.0,6173,8200000
2,Flat,Ranchi,1170.0,4382,5500000
2,Flat,Ranchi,1100.0,3534,10000000
3,Flat,Ranchi,1645.0,5370,12500000
3,Flat,Ranchi,1500.0,3725,6000000
3,Flat,Ranchi,1460.0,6667,8000000
3,Flat,Ranchi,1000.0,4746,7500000
3,Flat,Ranchi,1305.0,4294,5600000
3,Flat,Ranchi,1050.0,3767,5600000
3,Flat,Ranchi,1550.0,4065,7500000
3,Flat,Ranchi,1565.0,4837,6000000
2,Flat,Ranchi,750.0,5900,5800000
3,Flat,Ranchi,1550.0,5667,8000000
3,Flat,Ranchi,1240.0,3333,6300000
3,Flat,Ranchi,1134.0,3390,7000000
3,Flat,Ranchi,1255.0,4333,5500000
3,Flat,Ranchi,1600.0,5360,6700000
2,Flat,Ranchi,1392.28,4800,3000000
3,Flat,Ranchi,1392.28,4854,6500000
3,Villa,Rishikesh,3200.0,20000,64000000
3,Villa,Rishikesh,675.0,5312,8500000
2,Flat,Rishikesh,1050.0,5930,6790000
3,Villa,Rishikesh,1645.0,3343,5500000
2,Flat,Rishikesh,900.0,5000,4500000
3,Flat,Rishikesh,1500.0,4333,6500000
2,Flat,Rishikesh,1200.0,10695,8000000
2,House,Rishikesh,1870.0,7473,20000000
3,House,Rishikesh,910.0,7222,6800000
2,Flat,Rishikesh,900.0,45455,6500000
3,House,Rishikesh,209.0,6085,9500000
3,House,Rishikesh,1890.0,6111,11500000
2,Flat,Rishikesh,900.0,10750,5500000
3,House,Rishikesh,2142.0,8053,21500000
2,Flat,Rishikesh,850.0,7500,5500000
2,Flat,Rishikesh,950.0,5333,7650000
3,House,Rishikesh,1800.0,4375,13500000
2,House,Rishikesh,900.0,5278,7000000
2,House,Rishikesh,900.0,2593,4800000
3,House,Rishikesh,1600.0,6222,7000000
2,House,Rishikesh,1200.0,7812,9500000
2,Villa,Rishikesh,1300.0,5735,3500000
2,Flat,Rishikesh,900.0,4500,5600000
3,House,Rishikesh,3000.0,7037,12000000
3,Flat,Rishikesh,1350.0,2444,12500000
3,House,Rishikesh,553.0,3167,3200000
2,Flat,Rishikesh,900.0,5000,4500000
2,House,Rishikesh,1350.0,5679,9500000
2,House,Rishikesh,900.0,5357,2200000
2,House,Rishikesh,900.0,3939,3800000
2,House,Rishikesh,900.0,4593,4500000
3,House,Rishikesh,810.0,6000,4600000
2,Flat,Rishikesh,800.0,6053,7500000
3,Flat,Rishikesh,1450.0,4500,6500000
3,Flat,Rishikesh,1350.0,4400,6200000
3,House,Rishikesh,612.0,3533,1800000
2,Flat,Rishikesh,1000.0,5460,6000000
3,Flat,Rishikesh,1750.0,6889,11500000
2,House,Rishikesh,73.0,4999,3200000
3,Flat,Rohini,900.0,11304,13000000
3,Flat,Rohini,1000.0,12667,19000000
3,Flat,Rohini,650.0,14400,10800000
3,Flat,Rohini,800.0,16500,16500000
3,Flat,Rohini,900.0,13000,17300000
3,Flat,Rohini,1200.0,9077,13000000
2,Flat,Rohini,700.0,14286,5900000
3,Flat,Rohini,800.0,15294,17500000
2,Flat,Rohini,850.0,9167,13000000
2,Flat,Rohini,800.0,11714,11000000
2,Flat,Rohini,1050.0,8333,8200000
3,Flat,Rohini,1935.0,15200,10000000
3,Flat,Rohini,720.0,23469,19000000
3,Flat,Rohini,750.0,16722,24000000
2,Flat,Rohini,646.0,10719,9000000
2,Flat,Rohini,910.0,11163,15000000
2,Flat,Rohini,60.0,16610,2300000
2,Flat,Rohini,640.0,21538,6500000
3,Flat,Rohini,950.0,33803,12000000
2,Flat,Rohini,1200.0,15556,19000000
3,Flat,Rohini,345.0,7562,14000000
2,Flat,Rohini,480.0,21773,3300000
3,Flat,Rohini,650.0,15909,7600000
3,Flat,Rohini,810.0,11034,10000000
3,Villa,Rohini,1150.0,6986,22500000
3,Flat,Rohini,1100.0,19520,15000000
3,Flat,Rohini,645.0,113636,7200000
3,Flat,Rohini,800.0,11923,12600000
3,Flat,Rohini,600.0,7917,15500000
3,Flat,Rohini,800.0,12640,9500000
2,Flat,Rohini,700.0,14615,15800000
2,Flat,Rohini,500.0,12755,19000000
3,Flat,Rohini,1250.0,14526,12500000
2,House,Rohini,450.0,4800,13799999
3,Flat,Rohini,1000.0,7647,3600000
2,Flat,Rohini,625.0,9286,6500000
2,Flat,Rohini,600.0,4909,6500000
2,Flat,Rohini,810.0,12105,2700000
3,Flat,Rohini,1050.0,11700,11500000
3,Flat,Rohini,1100.0,4923,11700000
2,Flat,Rohini,750.0,7857,3200000
3,Flat,Rohini,1300.0,13333,5500000
3,Flat,Rohini,1100.0,17308,17900000
3,Flat,Rohini,1300.0,12222,22500000
2,Flat,Rohini,650.0,16667,11000000
2,Flat,Rohini,900.0,10887,17500000
3,Flat,Rohini,1050.0,10101,7500000
2,Flat,Rohini,1000.0,14583,5000000
2,Flat,Rohini,600.0,14421,17500000
3,Flat,Rohini,1150.0,14167,13700000
2,Flat,Rohini,1000.0,21739,8500000
2,Flat,Rohini,1000.0,20000,25000000
2,Flat,Rohini,650.0,8000,20000000
3,Flat,Rohini,1100.0,15634,4000000
3,Flat,Rohini,1100.0,6207,13799999
3,Flat,Rohini,1250.0,54668,11000000
3,Flat,Rohini,1100.0,3333,15300000
3,Flat,Rohini,1200.0,19375,2500000
3,Flat,Rohini,1200.0,20000,15500000
2,Flat,Rohini,870.0,6800,18000000
2,Flat,Rohini,900.0,66197,22500000
2,Flat,Rohini,700.0,13889,6800000
3,Flat,Rohini,800.0,15909,4700000
2,Flat,Rohini,650.0,17273,12500000
2,Flat,Rohini,350.0,6800,17500000
2,Flat,Rohini,900.0,12727,19000000
2,Flat,Rohini,950.0,14615,6800000
2,Flat,Rohini,600.0,18182,14000000
2,Flat,Rohini,650.0,8000,9500000
3,Flat,Rohini,1500.0,7848,10000000
3,Flat,Rohini,1200.0,12258,7200000
3,Flat,Rohini,1200.0,13067,7000000
2,Flat,Rohini,900.0,12667,19000000
3,Flat,Rohini,1050.0,8000,10500000
2,Flat,Rohini,495.0,13889,19000000
3,Flat,Rohini,1150.0,4222,5200000
2,Flat,Rohini,950.0,10322,14500000
2,Flat,Rohini,570.0,3846,12500000
3,Flat,Rohini,1150.0,18400,1900000
3,Flat,Rohini,1000.0,13913,11000000
2,House,Rohini,500.0,16602,10000000
2,Flat,Rohini,520.0,7111,23000000
2,Flat,Rohini,1050.0,9231,16000000
3,Flat,Rohini,970.0,19750,8500000
2,Flat,Rohini,500.0,9483,3200000
2,Flat,Rohini,800.0,5429,6000000
3,Flat,Rohini,1000.0,14516,16000000
3,Flat,Rohini,1125.0,13889,15800000
2,House,Rohini,1000.0,12692,9230000
3,House,Rohini,639.0,8857,5500000
2,Flat,Rohini,850.0,17857,4000000
2,Flat,Rohini,1100.0,6200,3800000
2,Flat,Rohini,1000.0,15935,22500000
3,Flat,Rohini,955.0,3750,12500000
3,Flat,Rohini,1000.0,21677,16500000
3,Flat,Rohini,600.0,9826,6200000
2,Flat,Rohini,500.0,34838,25000000
2,Flat,Rohini,1276.0,12308,32500000
3,Flat,Rohini,420.0,7680,3600000
3,Flat,Rohini,850.0,19259,6200000
2,Flat,Rohini,1150.0,15000,24700000
2,Flat,Rohini,400.0,11333,1500000
2,Flat,Rohini,1350.0,5679,19000000
2,Flat,Rohini,1100.0,5778,16000000
3,Flat,Rohini,1200.0,7143,26000000
2,Flat,Rohini,1200.0,14444,18000000
3,Flat,Rohini,550.0,10833,6800000
2,Flat,Rohini,900.0,18000,16500000
2,Flat,Rohini,356.0,4923,4500000
3,Flat,Rohini,600.0,14444,6500000
2,Flat,Rohini,720.0,2667,8200000
3,Flat,Rohini,810.0,10436,4600000
3,Flat,Rohini,760.0,12500,5200000
3,Flat,Rohini,325.0,10625,2500000
2,Flat,Rohini,1100.0,10875,26000000
2,House,Rohini,600.0,10465,6500000
2,House,Rohini,1000.0,8788,18000000
3,Flat,Rohini,600.0,8206,3200000
2,Flat,Rohini,700.0,9121,13000000
3,Flat,Rohini,850.0,12353,2400000
2,Flat,Rohini,1054.0,16128,11000000
3,Flat,Rohini,1000.0,9383,12500000
3,Flat,Rohini,1000.0,8721,6500000
2,Flat,Rohini,800.0,11791,8500000
2,Flat,Rohini,1600.0,3582,17400000
3,Flat,Rohini,800.0,13932,11000000
2,Flat,Rohini,800.0,13354,9000000
3,Flat,Rohini,899.0,16484,7900000
2,Flat,Rohini,1572.0,32857,12900000
3,Flat,Rohini,1000.0,10156,10000000
2,Flat,Rohini,800.0,9554,10500000
3,Flat,Rohini,405.0,40580,3800000
2,Flat,Rohini,688.0,10857,6000000
3,House,Rohini,650.0,18000,2400000
3,Flat,Rohini,1450.0,16584,24500000
2,Flat,Rohini,1100.0,8855,23500000
3,Flat,Rohini,610.0,11889,3500000
3,Flat,Rohini,1650.0,13182,60000000
2,Flat,Rohini,900.0,7449,14000000
2,Flat,Rohini,64.0,18064,15000000
2,Flat,Rohini,1100.0,16667,17500000
2,Flat,Rohini,1350.0,2833,16000000
2,House,Rohini,730.0,8221,5100000
2,Flat,Rohini,600.0,14999,2750000
2,Flat,Rohini,26.0,10853,3500000
2,Flat,Rohini,666.0,16111,13000000
2,Flat,Rohini,44.0,14143,5000000
2,Flat,Rohini,603.0,5983,10000000
3,House,Rohini,440.0,12500,1500000
2,Flat,Rohini,850.0,4429,10700000
3,Flat,Rohini,950.0,8978,14500000
3,Flat,Rohini,933.0,8709,6950000
2,House,Rohini,700.0,14714,5500000
2,Flat,Rohini,1200.0,4111,17500000
2,Flat,Rohini,800.0,5333,15000000
2,Flat,Rohini,600.0,14930,1700000
3,Flat,Rohini,1034.0,6143,8500000
2,House,Rohini,855.0,7984,15500000
2,Flat,Rohini,640.0,8516,7000000
3,Flat,Rohini,750.0,19500,14500000
2,House,Rohini,700.0,5200,9900000
3,Flat,Rohini,585.0,4478,3500000
2,Flat,Rohini,975.0,10000,22000000
3,Flat,Rohini,540.0,10303,1500000
2,Flat,Rohini,900.0,5500,12500000
3,Flat,Rohini,600.0,7897,3100000
2,Flat,Rohini,646.0,6111,5800000
3,Flat,Rohini,1400.0,11111,20600000
3,Flat,Rohini,450.0,8462,3700000
